File Size(MB),Number of segment,c distribution,delta,Theoretical redundancy,Actual redundancy,reed solomon,GC content per strand,Number of backtrack,Total DNA sequence,Theoretical DNA sequence,Average degree,Single degree droplets,Sequence discarded,Decoded status,decoding cross checked,Insertion percentage,Mutation Percentage,deletion percentage,strand deletion percentage,Total mutation,Total deletion,Total Insertion,Total Strand deletion,Error concentrated in start and end,Encoding time,Decoding time,Information density (bits/nt),Total affected sequence for insertion error, total affected sequence for deletion error,Total affected sequence for mutation error,Percentage of affected sequence for insertion error, Percentage of affected sequence for mutation error, percentage of affected sequence for deletion error,Sequence affected by all kinds of error,Percentage of sequence affected by all kinds of error
20.0,655360,0.025,0.001,0.15,15.0,2,0.0,43384000,753664,753664,0.0,456,86768,1,1,0.008888888888888889,0.008888888888888889,0.022222222222222223,0,6699,16748,6699,0,0,719.1520879268646,228.2426826953888,0.9763539282990084,6666,16532,6677,0.88,0.89,2.19,29513,3.92
20.0,655360,0.025,0.001,0.15,15.0,2,0.0,43384000,753664,753664,0.0,456,86768,1,1,0.03111111111111111,0.017777777777777778,0.022222222222222223,0,13398,16748,23447,0,1,719.1520879268646,230.91525602340698,0.9763539282990084,23065,16575,13278,3.06,1.76,2.2,51710,6.86
20.0,655360,0.025,0.001,0.15,15.0,2,0.0,43384000,753664,753664,0.0,456,86768,1,1,0.008888888888888889,0.04,0.008888888888888889,0,30146,6699,6699,0,0,719.1520879268646,233.5242989063263,0.9763539282990084,6670,6666,29552,0.89,3.92,0.88,42293,5.61
20.0,655360,0.025,0.001,0.15,15.0,2,0.0,43384000,753664,753664,0.0,456,86768,1,1,0.026666666666666665,0.04,0.03111111111111111,0,30146,23447,20097,0,0,719.1520879268646,229.1022343635559,0.9763539282990084,19810,23077,29541,2.63,3.92,3.06,70147,9.31
20.0,655360,0.025,0.001,0.15,15.0,2,0.0,43384000,753664,753664,0.0,456,86768,1,1,0.035555555555555556,0.04,0.026666666666666665,0,30146,20097,26796,0,0,719.1520879268646,230.08359575271606,0.9763539282990084,26324,19822,29522,3.49,3.92,2.63,73184,9.71
20.0,655360,0.025,0.001,0.15,15.0,2,0.0,43384000,753664,753664,0.0,456,86768,1,1,0.013333333333333332,0.04,0.013333333333333332,0,30146,10048,10048,0,0,719.1520879268646,233.36658453941345,0.9763539282990084,9990,9994,29569,1.33,3.92,1.33,48653,6.46
20.0,655360,0.025,0.001,0.15,15.0,2,0.0,43384000,753664,753664,0.0,456,86768,1,1,0.0044444444444444444,0.0,0.026666666666666665,0,0,20097,3349,0,1,719.1520879268646,228.85646224021912,0.9763539282990084,3345,19854,0,0.44,0.0,2.63,23126,3.07
20.0,655360,0.025,0.001,0.15,15.0,2,0.0,43384000,753664,753664,0.0,456,86768,1,1,0.013333333333333332,0.022222222222222223,0.03111111111111111,0,16748,23447,10048,0,1,719.1520879268646,230.4266345500946,0.9763539282990084,9977,23083,16546,1.32,2.2,3.06,48568,6.44
21.0,688128,0.025,0.001,0.15,15.0,2,0.0,45460000,791347,791348,0.0,465,90920,1,1,0,0,0,0,0,0,0,0,1,757.275815486908,243.22392773628235,0.976354175056481,0,0,0,0.0,0.0,0.0,0,0.0
21.0,688128,0.025,0.001,0.15,15.0,2,0.0,45460000,791347,791348,0.0,465,90920,1,1,0.026666666666666665,0.0,0.026666666666666665,0,0,21102,21102,0,1,757.275815486908,236.82767248153687,0.976354175056481,20821,20806,0,2.63,0.0,2.63,41068,5.19
21.0,688128,0.025,0.001,0.15,15.0,2,0.0,45460000,791347,791348,0.0,465,90920,1,1,0.03111111111111111,0.03111111111111111,0.03111111111111111,0,24619,24619,24619,0,1,757.275815486908,240.36972832679749,0.976354175056481,24250,24252,24257,3.06,3.07,3.06,70587,8.92
21.0,688128,0.025,0.001,0.15,15.0,2,0.0,45460000,791347,791348,0.0,465,90920,1,1,0.022222222222222223,0.04,0.0,0,31653,0,17585,0,1,757.275815486908,236.99472641944885,0.976354175056481,17431,0,31036,2.2,3.92,0.0,47777,6.04
21.0,688128,0.025,0.001,0.15,15.0,2,0.0,45460000,791347,791348,0.0,465,90920,1,1,0.0,0.008888888888888889,0.026666666666666665,0,7034,21102,0,0,0,757.275815486908,236.81597876548767,0.976354175056481,0,20823,6999,0.0,0.88,2.63,27640,3.49
21.0,688128,0.025,0.001,0.15,15.0,2,0.0,45460000,791347,791348,0.0,465,90920,1,1,0.013333333333333332,0.017777777777777778,0.026666666666666665,0,14068,21102,10551,0,0,757.275815486908,238.70411157608032,0.976354175056481,10480,20818,13945,1.32,1.76,2.63,44447,5.62
21.0,688128,0.025,0.001,0.15,15.0,2,0.0,45460000,791347,791348,0.0,465,90920,1,1,0.04,0.022222222222222223,0.022222222222222223,0,17585,17585,31653,0,1,757.275815486908,236.84724259376526,0.976354175056481,31058,17410,17358,3.92,2.19,2.2,64037,8.09
21.0,688128,0.025,0.001,0.15,15.0,2,0.0,45460000,791347,791348,0.0,465,90920,1,1,0.017777777777777778,0.013333333333333332,0.017777777777777778,0,10551,14068,14068,0,1,757.275815486908,236.71200609207153,0.976354175056481,13926,13935,10481,1.76,1.32,1.76,37723,4.77
21.0,688128,0.025,0.001,0.15,15.0,2,0.0,45460000,791347,791348,0.0,465,90920,1,1,0.013333333333333332,0.013333333333333332,0.035555555555555556,0,10551,28136,10551,0,1,757.275815486908,237.76012516021729,0.976354175056481,10494,27661,10479,1.33,1.32,3.5,47739,6.03
21.0,688128,0.025,0.001,0.15,15.0,2,0.0,45460000,791347,791348,0.0,465,90920,1,1,0.017777777777777778,0.022222222222222223,0.017777777777777778,0,17585,14068,14068,0,0,757.275815486908,237.03382086753845,0.976354175056481,13937,13949,17402,1.76,2.2,1.76,44458,5.62
22.0,720896,0.025,0.001,0.15,15.0,2,0.0,47756500,829030,829031,0.0,482,95513,1,1,0,0,0,0,0,0,0,0,1,788.8690950870514,253.18375277519226,0.9763543993815643,0,0,0,0.0,0.0,0.0,0,0.0
22.0,720896,0.025,0.001,0.15,15.0,2,0.0,47756500,829030,829031,0.0,482,95513,1,1,0.035555555555555556,0.03111111111111111,0.022222222222222223,0,25792,18422,29476,0,1,788.8690950870514,258.54514741897583,0.9763543993815643,28950,18188,25353,3.49,3.06,2.19,70380,8.49
22.0,720896,0.025,0.001,0.15,15.0,2,0.0,47756500,829030,829031,0.0,482,95513,1,1,0.013333333333333332,0.0,0.026666666666666665,0,0,22107,11053,0,0,788.8690950870514,253.8291003704071,0.9763543993815643,10978,21840,0,1.32,0.0,2.63,32528,3.92
22.0,720896,0.025,0.001,0.15,15.0,2,0.0,47756500,829030,829031,0.0,482,95513,1,1,0.013333333333333332,0.03111111111111111,0.03111111111111111,0,25792,25792,11053,0,1,788.8690950870514,255.0288531780243,0.9763543993815643,10990,25370,25405,1.33,3.06,3.06,60332,7.28
22.0,720896,0.025,0.001,0.15,15.0,2,0.0,47756500,829030,829031,0.0,482,95513,1,1,0.026666666666666665,0.013333333333333332,0.0044444444444444444,0,11053,3684,22107,0,1,788.8690950870514,253.33143758773804,0.9763543993815643,21845,3672,10979,2.64,1.32,0.44,36032,4.35
22.0,720896,0.025,0.001,0.15,15.0,2,0.0,47756500,829030,829031,0.0,482,95513,1,1,0.0,0.0,0.03111111111111111,0,0,25792,0,0,1,788.8690950870514,255.3536410331726,0.9763543993815643,0,25409,0,0.0,0.0,3.06,25409,3.06
22.0,720896,0.025,0.001,0.15,15.0,2,0.0,47756500,829030,829031,0.0,482,95513,1,1,0.03111111111111111,0.0044444444444444444,0.035555555555555556,0,3684,29476,25792,0,0,788.8690950870514,254.52753353118896,0.9763543993815643,25388,28962,3681,3.06,0.44,3.49,56906,6.86
22.0,720896,0.025,0.001,0.15,15.0,2,0.0,47756500,829030,829031,0.0,482,95513,1,1,0.008888888888888889,0.022222222222222223,0.013333333333333332,0,18422,11053,7369,0,0,788.8690950870514,258.1734735965729,0.9763543993815643,7333,10977,18227,0.88,2.2,1.32,36053,4.35
22.0,720896,0.025,0.001,0.15,15.0,2,0.0,47756500,829030,829031,0.0,482,95513,1,1,0.0044444444444444444,0.04,0.0044444444444444444,0,33161,3684,3684,0,1,788.8690950870514,251.70764636993408,0.9763543993815643,3673,3673,32502,0.44,3.92,0.44,39527,4.77
22.0,720896,0.025,0.001,0.15,15.0,2,0.0,47756500,829030,829031,0.0,482,95513,1,1,0.0044444444444444444,0.013333333333333332,0.04,0,11053,33161,3684,0,1,788.8690950870514,255.85306215286255,0.9763543993815643,3676,32506,10975,0.44,1.32,3.92,46525,5.61
23.0,753664,0.025,0.001,0.15,15.0,2,0.0,50105500,866713,866714,0.0,500,100211,1,1,0,0,0,0,0,0,0,0,1,835.3925199508667,259.34893226623535,0.9763546042002087,0,0,0,0.0,0.0,0.0,0,0.0
23.0,753664,0.025,0.001,0.15,15.0,2,0.0,50105500,866713,866714,0.0,500,100211,1,1,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0,3852,3852,3852,0,1,835.3925199508667,261.1894414424896,0.9763546042002087,3842,3842,3849,0.44,0.44,0.44,11475,1.32
23.0,753664,0.025,0.001,0.15,15.0,2,0.0,50105500,866713,866714,0.0,500,100211,1,1,0.017777777777777778,0.008888888888888889,0.026666666666666665,0,7704,23112,15408,0,1,835.3925199508667,263.2727599143982,0.9763546042002087,15270,22810,7668,1.76,0.88,2.63,45029,5.2
23.0,753664,0.025,0.001,0.15,15.0,2,0.0,50105500,866713,866714,0.0,500,100211,1,1,0.0044444444444444444,0.04,0.022222222222222223,0,34668,19260,3852,0,0,835.3925199508667,266.16779613494873,0.9763546042002087,3843,19071,33995,0.44,3.92,2.2,55973,6.46
23.0,753664,0.025,0.001,0.15,15.0,2,0.0,50105500,866713,866714,0.0,500,100211,1,1,0.035555555555555556,0.0044444444444444444,0.03111111111111111,0,3852,26964,30816,0,1,835.3925199508667,263.8436915874481,0.9763546042002087,30282,26522,3844,3.49,0.44,3.06,59485,6.86
23.0,753664,0.025,0.001,0.15,15.0,2,0.0,50105500,866713,866714,0.0,500,100211,1,1,0.03111111111111111,0.03111111111111111,0.013333333333333332,0,26964,11556,26964,0,1,835.3925199508667,262.2169301509857,0.9763546042002087,26530,11463,26541,3.06,3.06,1.32,63028,7.27
23.0,753664,0.025,0.001,0.15,15.0,2,0.0,50105500,866713,866714,0.0,500,100211,1,1,0.026666666666666665,0.017777777777777778,0.0044444444444444444,0,15408,3852,23112,0,0,835.3925199508667,263.58339977264404,0.9763546042002087,22791,3847,15275,2.63,1.76,0.44,41331,4.77
23.0,753664,0.025,0.001,0.15,15.0,2,0.0,50105500,866713,866714,0.0,500,100211,1,1,0.017777777777777778,0.008888888888888889,0.017777777777777778,0,7704,15408,15408,0,0,835.3925199508667,267.0793421268463,0.9763546042002087,15281,15279,7669,1.76,0.88,1.76,37715,4.35
23.0,753664,0.025,0.001,0.15,15.0,2,0.0,50105500,866713,866714,0.0,500,100211,1,1,0.013333333333333332,0.0,0.0044444444444444444,0,0,3852,11556,0,1,835.3925199508667,268.4395794868469,0.9763546042002087,11474,3844,0,1.32,0.0,0.44,15268,1.76
23.0,753664,0.025,0.001,0.15,15.0,2,0.0,50105500,866713,866714,0.0,500,100211,1,1,0.0044444444444444444,0.0,0.03111111111111111,0,0,26964,3852,0,1,835.3925199508667,264.82599210739136,0.9763546042002087,3842,26549,0,0.44,0.0,3.06,30280,3.49
24.0,786432,0.025,0.001,0.15,15.0,2,0.0,51958500,904396,904397,0.0,494,103917,1,1,0,0,0,0,0,0,0,0,1,864.808454990387,277.20574593544006,0.9763547919507082,0,0,0,0.0,0.0,0.0,0,0.0
24.0,786432,0.025,0.001,0.15,15.0,2,0.0,51958500,904396,904397,0.0,494,103917,1,1,0.04,0.04,0.0,0,36175,0,36175,0,0,864.808454990387,284.3322367668152,0.9763547919507082,35453,0,35489,3.92,3.92,0.0,69553,7.69
24.0,786432,0.025,0.001,0.15,15.0,2,0.0,51958500,904396,904397,0.0,494,103917,1,1,0.0044444444444444444,0.0044444444444444444,0.035555555555555556,0,4019,32156,4019,0,1,864.808454990387,279.66336011886597,0.9763547919507082,4012,31614,4012,0.44,0.44,3.5,39365,4.35
24.0,786432,0.025,0.001,0.15,15.0,2,0.0,51958500,904396,904397,0.0,494,103917,1,1,0.026666666666666665,0.04,0.008888888888888889,0,36175,8039,24117,0,0,864.808454990387,280.006450176239,0.9763547919507082,23813,7999,35487,2.63,3.92,0.88,65875,7.28
24.0,786432,0.025,0.001,0.15,15.0,2,0.0,51958500,904396,904397,0.0,494,103917,1,1,0.0,0.03111111111111111,0.0044444444444444444,0,28136,4019,0,0,0,864.808454990387,280.91531324386597,0.9763547919507082,0,4008,27711,0.0,3.06,0.44,31586,3.49
24.0,786432,0.025,0.001,0.15,15.0,2,0.0,51958500,904396,904397,0.0,494,103917,1,1,0.026666666666666665,0.022222222222222223,0.0,0,20097,0,24117,0,1,864.808454990387,275.5085163116455,0.9763547919507082,23802,0,19891,2.63,2.2,0.0,43198,4.78
24.0,786432,0.025,0.001,0.15,15.0,2,0.0,51958500,904396,904397,0.0,494,103917,1,1,0.017777777777777778,0.035555555555555556,0.022222222222222223,0,32156,20097,16078,0,1,864.808454990387,280.6792800426483,0.9763547919507082,15932,19897,31588,1.76,3.49,2.2,65853,7.28
24.0,786432,0.025,0.001,0.15,15.0,2,0.0,51958500,904396,904397,0.0,494,103917,1,1,0.008888888888888889,0.035555555555555556,0.0044444444444444444,0,32156,4019,8039,0,1,864.808454990387,282.1098554134369,0.9763547919507082,8003,4009,31599,0.88,3.49,0.44,43179,4.77
24.0,786432,0.025,0.001,0.15,15.0,2,0.0,51958500,904396,904397,0.0,494,103917,1,1,0.035555555555555556,0.008888888888888889,0.017777777777777778,0,8039,16078,32156,0,1,864.808454990387,275.22500133514404,0.9763547919507082,31598,15912,8005,3.49,0.89,1.76,54541,6.03
24.0,786432,0.025,0.001,0.15,15.0,2,0.0,51958500,904396,904397,0.0,494,103917,1,1,0.008888888888888889,0.03111111111111111,0.008888888888888889,0,28136,8039,8039,0,1,864.808454990387,278.12850522994995,0.9763547919507082,8005,7999,27665,0.89,3.06,0.88,43082,4.76
25.0,819200,0.025,0.001,0.15,15.0,2,0.0,54270000,942080,942080,0.0,516,108540,1,1,0,0,0,0,0,0,0,0,1,914.4346153736115,292.4219403266907,0.9763539282990084,0,0,0,0.0,0.0,0.0,0,0.0
25.0,819200,0.025,0.001,0.15,15.0,2,0.0,54270000,942080,942080,0.0,516,108540,1,1,0.0,0.03111111111111111,0.022222222222222223,0,29309,20935,0,0,0,914.4346153736115,292.8645987510681,0.9763539282990084,0,20683,28855,0.0,3.06,2.2,48904,5.19
25.0,819200,0.025,0.001,0.15,15.0,2,0.0,54270000,942080,942080,0.0,516,108540,1,1,0.0,0.0,0.0,0,0,0,0,0,1,914.4346153736115,288.7569737434387,0.9763539282990084,0,0,0,0.0,0.0,0.0,0,0.0
25.0,819200,0.025,0.001,0.15,15.0,2,0.0,54270000,942080,942080,0.0,516,108540,1,1,0.0,0.03111111111111111,0.022222222222222223,0,29309,20935,0,0,0,914.4346153736115,298.23182702064514,0.9763539282990084,0,20701,28865,0.0,3.06,2.2,48955,5.2
25.0,819200,0.025,0.001,0.15,15.0,2,0.0,54270000,942080,942080,0.0,516,108540,1,1,0.0,0.03111111111111111,0.04,0,29309,37683,0,0,0,914.4346153736115,291.6914963722229,0.9763539282990084,0,36938,28864,0.0,3.06,3.92,64674,6.87
25.0,819200,0.025,0.001,0.15,15.0,2,0.0,54270000,942080,942080,0.0,516,108540,1,1,0.022222222222222223,0.0044444444444444444,0.035555555555555556,0,4187,33496,20935,0,0,914.4346153736115,294.0335154533386,0.9763539282990084,20716,32928,4177,2.2,0.44,3.5,56846,6.03
25.0,819200,0.025,0.001,0.15,15.0,2,0.0,54270000,942080,942080,0.0,516,108540,1,1,0.026666666666666665,0.0044444444444444444,0.013333333333333332,0,4187,12561,25122,0,0,914.4346153736115,289.5009398460388,0.9763539282990084,24813,12475,4175,2.63,0.44,1.32,40976,4.35
25.0,819200,0.025,0.001,0.15,15.0,2,0.0,54270000,942080,942080,0.0,516,108540,1,1,0.008888888888888889,0.0044444444444444444,0.022222222222222223,0,4187,20935,8374,0,1,914.4346153736115,288.3419144153595,0.9763539282990084,8339,20673,4174,0.89,0.44,2.19,32882,3.49
25.0,819200,0.025,0.001,0.15,15.0,2,0.0,54270000,942080,942080,0.0,516,108540,1,1,0.0044444444444444444,0.04,0.017777777777777778,0,37683,16748,4187,0,1,914.4346153736115,291.85967922210693,0.9763539282990084,4177,16611,36979,0.44,3.93,1.76,56886,6.04
25.0,819200,0.025,0.001,0.15,15.0,2,0.0,54270000,942080,942080,0.0,516,108540,1,1,0.008888888888888889,0.04,0.026666666666666665,0,37683,25122,8374,0,0,914.4346153736115,291.42384338378906,0.9763539282990084,8324,24816,36965,0.88,3.92,2.63,68622,7.28
26.0,851968,0.025,0.001,0.15,15.0,2,0.0,56700000,979763,979764,0.0,527,113400,1,1,0,0,0,0,0,0,0,0,1,940.42644572258,298.849406003952,0.9763541276031111,0,0,0,0.0,0.0,0.0,0,0.0
26.0,851968,0.025,0.001,0.15,15.0,2,0.0,56700000,979763,979764,0.0,527,113400,1,1,0.0,0.026666666666666665,0.013333333333333332,0,26126,13063,0,0,0,940.42644572258,303.4134874343872,0.9763541276031111,0,12976,25792,0.0,2.63,1.32,38377,3.92
26.0,851968,0.025,0.001,0.15,15.0,2,0.0,56700000,979763,979764,0.0,527,113400,1,1,0.008888888888888889,0.03111111111111111,0.0,0,30481,0,8708,0,0,940.42644572258,306.1811604499817,0.9763541276031111,8666,0,30007,0.88,3.06,0.0,38405,3.92
26.0,851968,0.025,0.001,0.15,15.0,2,0.0,56700000,979763,979764,0.0,527,113400,1,1,0.026666666666666665,0.04,0.0044444444444444444,0,39190,4354,26126,0,1,940.42644572258,302.8415331840515,0.9763541276031111,25774,4344,38437,2.63,3.92,0.44,67209,6.86
26.0,851968,0.025,0.001,0.15,15.0,2,0.0,56700000,979763,979764,0.0,527,113400,1,1,0.035555555555555556,0.0044444444444444444,0.022222222222222223,0,4354,21772,34835,0,1,940.42644572258,301.7137098312378,0.9763541276031111,34237,21538,4342,3.49,0.44,2.2,59107,6.03
26.0,851968,0.025,0.001,0.15,15.0,2,0.0,56700000,979763,979764,0.0,527,113400,1,1,0.026666666666666665,0.0044444444444444444,0.008888888888888889,0,4354,8708,26126,0,0,940.42644572258,305.1767637729645,0.9763541276031111,25753,8669,4347,2.63,0.44,0.88,38415,3.92
26.0,851968,0.025,0.001,0.15,15.0,2,0.0,56700000,979763,979764,0.0,527,113400,1,1,0.026666666666666665,0.03111111111111111,0.013333333333333332,0,30481,13063,26126,0,1,940.42644572258,305.633585691452,0.9763541276031111,25786,12975,30019,2.63,3.06,1.32,67296,6.87
26.0,851968,0.025,0.001,0.15,15.0,2,0.0,56700000,979763,979764,0.0,527,113400,1,1,0.0044444444444444444,0.008888888888888889,0.0,0,8708,0,4354,0,0,940.42644572258,302.932879447937,0.9763541276031111,4344,0,8673,0.44,0.89,0.0,12970,1.32
26.0,851968,0.025,0.001,0.15,15.0,2,0.0,56700000,979763,979764,0.0,527,113400,1,1,0.03111111111111111,0.008888888888888889,0.03111111111111111,0,8708,30481,30481,0,1,940.42644572258,304.2201511859894,0.9763541276031111,30017,30040,8667,3.06,0.88,3.07,67294,6.87
26.0,851968,0.025,0.001,0.15,15.0,2,0.0,56700000,979763,979764,0.0,527,113400,1,1,0.0044444444444444444,0.0,0.0044444444444444444,0,0,4354,4354,0,1,940.42644572258,303.7785840034485,0.9763541276031111,4347,4347,0,0.44,0.0,0.44,8673,0.89
27.0,884736,0.025,0.001,0.15,15.0,2,0.0,58605500,1017446,1017447,0.0,535,117211,1,1,0,0,0,0,0,0,0,0,1,988.578542470932,320.7620756626129,0.9763543121440197,0,0,0,0.0,0.0,0.0,0,0.0
27.0,884736,0.025,0.001,0.15,15.0,2,0.0,58605500,1017446,1017447,0.0,535,117211,1,1,0.013333333333333332,0.0044444444444444444,0.022222222222222223,0,4521,22609,13565,0,0,988.578542470932,313.9196071624756,0.9763543121440197,13462,22351,4515,1.32,0.44,2.2,39868,3.92
27.0,884736,0.025,0.001,0.15,15.0,2,0.0,58605500,1017446,1017447,0.0,535,117211,1,1,0.0,0.04,0.03111111111111111,0,40697,31653,0,0,1,988.578542470932,320.71795558929443,0.9763543121440197,0,31188,39877,0.0,3.92,3.07,69878,6.87
27.0,884736,0.025,0.001,0.15,15.0,2,0.0,58605500,1017446,1017447,0.0,535,117211,1,1,0.04,0.0,0.03111111111111111,0,0,31653,40697,0,1,988.578542470932,315.94059109687805,0.9763543121440197,39899,31153,0,3.92,0.0,3.06,69798,6.86
27.0,884736,0.025,0.001,0.15,15.0,2,0.0,58605500,1017446,1017447,0.0,535,117211,1,1,0.008888888888888889,0.013333333333333332,0.04,0,13565,40697,9043,0,0,988.578542470932,318.5288259983063,0.9763543121440197,9001,39893,13482,0.88,1.33,3.92,61396,6.03
27.0,884736,0.025,0.001,0.15,15.0,2,0.0,58605500,1017446,1017447,0.0,535,117211,1,1,0.0,0.013333333333333332,0.0044444444444444444,0,13565,4521,0,0,0,988.578542470932,313.9193015098572,0.9763543121440197,0,4507,13472,0.0,1.32,0.44,17922,1.76
27.0,884736,0.025,0.001,0.15,15.0,2,0.0,58605500,1017446,1017447,0.0,535,117211,1,1,0.022222222222222223,0.0044444444444444444,0.017777777777777778,0,4521,18087,22609,0,0,988.578542470932,309.1737730503082,0.9763543121440197,22352,17941,4518,2.2,0.44,1.76,44210,4.35
27.0,884736,0.025,0.001,0.15,15.0,2,0.0,58605500,1017446,1017447,0.0,535,117211,1,1,0.04,0.03111111111111111,0.013333333333333332,0,31653,13565,40697,0,0,988.578542470932,311.6956059932709,0.9763543121440197,39915,13471,31166,3.92,3.06,1.32,82323,8.09
27.0,884736,0.025,0.001,0.15,15.0,2,0.0,58605500,1017446,1017447,0.0,535,117211,1,1,0.0044444444444444444,0.0,0.013333333333333332,0,0,13565,4521,0,0,988.578542470932,311.67723274230957,0.9763543121440197,4513,13474,0,0.44,0.0,1.32,17935,1.76
27.0,884736,0.025,0.001,0.15,15.0,2,0.0,58605500,1017446,1017447,0.0,535,117211,1,1,0.03111111111111111,0.026666666666666665,0.022222222222222223,0,27131,22609,31653,0,1,988.578542470932,314.5269513130188,0.9763543121440197,31184,22334,26784,3.06,2.63,2.2,78192,7.69
28.0,917504,0.025,0.001,0.15,15.0,2,0.0,61051000,1055129,1055130,0.0,558,122102,1,1,0,0,0,0,0,0,0,0,1,1011.8201842308044,325.73901653289795,0.9763544835034971,0,0,0,0.0,0.0,0.0,0,0.0
28.0,917504,0.025,0.001,0.15,15.0,2,0.0,61051000,1055129,1055130,0.0,558,122102,1,1,0.013333333333333332,0.0,0.035555555555555556,0,0,37515,14068,0,1,1011.8201842308044,324.617653131485,0.9763544835034971,13966,36834,0,1.32,0.0,3.49,50334,4.77
28.0,917504,0.025,0.001,0.15,15.0,2,0.0,61051000,1055129,1055130,0.0,558,122102,1,1,0.008888888888888889,0.017777777777777778,0.04,0,18757,42205,9378,0,1,1011.8201842308044,327.23499155044556,0.9763544835034971,9335,41368,18593,0.88,1.76,3.92,68037,6.45
28.0,917504,0.025,0.001,0.15,15.0,2,0.0,61051000,1055129,1055130,0.0,558,122102,1,1,0.008888888888888889,0.008888888888888889,0.017777777777777778,0,9378,18757,9378,0,0,1011.8201842308044,317.8748540878296,0.9763544835034971,9346,18585,9349,0.89,0.89,1.76,36865,3.49
28.0,917504,0.025,0.001,0.15,15.0,2,0.0,61051000,1055129,1055130,0.0,558,122102,1,1,0.008888888888888889,0.04,0.03111111111111111,0,42205,32826,9378,0,0,1011.8201842308044,329.7683250904083,0.9763544835034971,9340,32326,41393,0.89,3.92,3.06,81148,7.69
28.0,917504,0.025,0.001,0.15,15.0,2,0.0,61051000,1055129,1055130,0.0,558,122102,1,1,0.0044444444444444444,0.008888888888888889,0.0,0,9378,0,4689,0,1,1011.8201842308044,325.67080450057983,0.9763544835034971,4681,0,9330,0.44,0.88,0.0,13976,1.32
28.0,917504,0.025,0.001,0.15,15.0,2,0.0,61051000,1055129,1055130,0.0,558,122102,1,1,0.04,0.035555555555555556,0.026666666666666665,0,37515,28136,42205,0,1,1011.8201842308044,327.4357340335846,0.9763544835034971,41399,27775,36871,3.92,3.49,2.63,102615,9.73
28.0,917504,0.025,0.001,0.15,15.0,2,0.0,61051000,1055129,1055130,0.0,558,122102,1,1,0.03111111111111111,0.017777777777777778,0.017777777777777778,0,18757,18757,32826,0,1,1011.8201842308044,323.07570147514343,0.9763544835034971,32285,18597,18593,3.06,1.76,1.76,67996,6.44
28.0,917504,0.025,0.001,0.15,15.0,2,0.0,61051000,1055129,1055130,0.0,558,122102,1,1,0.026666666666666665,0.013333333333333332,0.013333333333333332,0,14068,14068,28136,0,0,1011.8201842308044,326.14486837387085,0.9763544835034971,27775,13979,13952,2.63,1.32,1.32,54791,5.19
28.0,917504,0.025,0.001,0.15,15.0,2,0.0,61051000,1055129,1055130,0.0,558,122102,1,1,0.013333333333333332,0.035555555555555556,0.017777777777777778,0,37515,18757,14068,0,1,1011.8201842308044,331.8417580127716,0.9763544835034971,13971,18586,36852,1.32,3.49,1.76,68071,6.45
29.0,950272,0.025,0.001,0.15,15.0,2,0.0,62918500,1092812,1092813,0.0,562,125837,1,1,0,0,0,0,0,0,0,0,1,1051.9647493362427,333.7778401374817,0.9763546430451336,0,0,0,0.0,0.0,0.0,0,0.0
29.0,950272,0.025,0.001,0.15,15.0,2,0.0,62918500,1092812,1092813,0.0,562,125837,1,1,0.008888888888888889,0.013333333333333332,0.026666666666666665,0,14570,29141,9713,0,0,1051.9647493362427,334.2317967414856,0.9763546430451336,9666,28757,14495,0.88,1.33,2.63,52148,4.77
29.0,950272,0.025,0.001,0.15,15.0,2,0.0,62918500,1092812,1092813,0.0,562,125837,1,1,0.0044444444444444444,0.026666666666666665,0.04,0,29141,43712,4856,0,1,1051.9647493362427,339.46174478530884,0.9763546430451336,4849,42829,28763,0.44,2.63,3.92,75004,6.86
29.0,950272,0.025,0.001,0.15,15.0,2,0.0,62918500,1092812,1092813,0.0,562,125837,1,1,0.022222222222222223,0.03111111111111111,0.022222222222222223,0,33998,24284,24284,0,1,1051.9647493362427,337.0146038532257,0.9763546430451336,24026,24015,33477,2.2,3.06,2.2,79504,7.28
29.0,950272,0.025,0.001,0.15,15.0,2,0.0,62918500,1092812,1092813,0.0,562,125837,1,1,0.022222222222222223,0.026666666666666665,0.022222222222222223,0,29141,24284,24284,0,1,1051.9647493362427,338.1707043647766,0.9763546430451336,24032,24016,28755,2.2,2.63,2.2,75019,6.86
29.0,950272,0.025,0.001,0.15,15.0,2,0.0,62918500,1092812,1092813,0.0,562,125837,1,1,0.035555555555555556,0.0044444444444444444,0.0,0,4856,0,38855,0,0,1051.9647493362427,335.6823995113373,0.9763546430451336,38182,0,4847,3.49,0.44,0.0,42849,3.92
29.0,950272,0.025,0.001,0.15,15.0,2,0.0,62918500,1092812,1092813,0.0,562,125837,1,1,0.022222222222222223,0.026666666666666665,0.013333333333333332,0,29141,14570,24284,0,0,1051.9647493362427,338.8774666786194,0.9763546430451336,24003,14466,28798,2.2,2.64,1.32,65931,6.03
29.0,950272,0.025,0.001,0.15,15.0,2,0.0,62918500,1092812,1092813,0.0,562,125837,1,1,0.017777777777777778,0.04,0.03111111111111111,0,43712,33998,19427,0,0,1051.9647493362427,335.8741137981415,0.9763546430451336,19250,33510,42864,1.76,3.92,3.07,93106,8.52
